tracking_id	gene_id	gene_short_name	locus	ESC	MES	HB	HE	HP	MAC
TSS16457	XLOC_014919	Klhdc5	chr6:147091074-147112778	3.67388	2.03813	2.80554	6.89659	7.55377	5.83694
TSS16458	XLOC_014920	Ccdc91	chr6:147475870-147632612	6.19305	7.01791	5.73074	5.8754	4.2084	14.281
TSS16459	XLOC_014921	Far2	chr6:148047415-148212374	0.0526094	0.0202245	0.0137255	0.0068981	0	0.0295951
TSS1646	XLOC_001489	Poc1b	chr10:99107170-99197988	2.89643	1.70995	2.40183	1.60566	1.8656	2.46958
TSS16460	XLOC_014922	Mettl20	chr6:149141512-149151170	1.76756	1.84264	1.35148	1.94176	1.77163	1.9051
TSS16461	XLOC_014923	2810474O19Rik	chr6:149309413-149335663	19.7987	16.6393	12.5944	16.8652	17.1192	25.6587
TSS16462	XLOC_014924	Bicd1	chr6:149408885-149558857	2.7918	2.25606	1.05737	0.975897	1.10918	0.560303
TSS16463	XLOC_014925	Samd9l	chr6:3372257-3399571	0.769603	1.35897	0.23539	0.208012	4.37341	25.7382
TSS16464	XLOC_014926	Hepacam2	chr6:3457088-3494498	0.0647565	0.0830218	0.021128	0.0286714	0.00787707	0
TSS16465	XLOC_014927	Calcr	chr6:3685719-3764713	0.589049	0.858645	0.180133	0	0.017361	0
TSS16466	XLOC_014927	Calcr	chr6:3685719-3764713	0	0	0	0	2.99566e-07	0
TSS16467	XLOC_014928	Tfpi2	chr6:3962594-3968354	0.0780793	0.0222179	0.145784	0.406311	0.118266	0.0702619
TSS16468	XLOC_014929	Bet1	chr6:4076903-4086927	5.1159	9.19355	10.6893	16.1641	14.1958	35.7587
TSS16469	XLOC_014930	Sgce	chr6:4674349-4747204	6.91277	6.89495	8.30495	21.015	8.83537	26.8952
TSS1647	XLOC_001490	Galnt4	chr10:99107170-99197988	0.46393	1.59707	2.09776	2.77372	2.60541	12.1165
TSS16470	XLOC_014931	Pon1	chr6:5168089-5193946	0	0.014186	0	0.0909228	0	0
TSS16471	XLOC_014932	Pon3	chr6:5220851-5256233	0.420387	0.607699	0.950141	2.28594	3.43367	44.702
TSS16472	XLOC_014933	Pon2	chr6:5264623-5298373	3.93177	4.88344	5.19074	10.6726	12.519	150.169
TSS16473	XLOC_014934	Pdk4	chr6:5483350-5496278	0.94844	0.170528	0.367439	0.396113	0.0458469	0.0477867
TSS16474	XLOC_014935	Slc25a13	chr6:6041217-6217173	20.5817	22.7108	21.2292	18.7083	16.129	16.8246
TSS16475	XLOC_014936	Shfm1	chr6:6558274-6578658	90.1712	132.669	160.022	164.164	136.466	301.904
TSS16476	XLOC_014937	Dlx5	chr6:6877804-6882068	0.0204163	0.0144008	0.00542467	0.0223546	0.0214228	0
TSS16477	XLOC_014938	Asns	chr6:7675170-7693182	84.3903	36.5706	33.121	35.8493	30.5976	32.5525
TSS16478	XLOC_014939	Col28a1	chr6:7997807-8192617	0	0.0020052	0	0	0.00616361	0
TSS16479	XLOC_014940	Rpa3	chr6:8255935-8259141	21.3408	32.9206	32.8456	21.4993	26.5911	4.50746
TSS1648	XLOC_001491	Dusp6	chr10:99263230-99267489	52.8638	125.389	50.6679	19.4594	4.65999	91.3959
TSS16480	XLOC_014941	Ica1	chr6:8630526-8778484	2.34698	1.68105	1.16807	6.46641	3.98953	23.5069
TSS16481	XLOC_014941	Ica1	chr6:8630526-8778484	0.964163	0.306006	0.163121	1.31845	1.03373	3.74294
TSS16482	XLOC_014942	Ndufa4	chr6:11900372-11907446	186.201	151.295	175.053	137.91	130.755	186.737
TSS16483	XLOC_014943	Thsd7a	chr6:12311607-12749253	0.361522	0.993426	0.547841	2.55239	0.57757	0.0162588
TSS16484	XLOC_014944	Vwde	chr6:13185610-13224965	0.0173894	0.0214919	0.0197199	0.00235697	0.00212137	0
TSS16485	XLOC_014945	Tmem168	chr6:13580688-13608063	5.14933	7.96614	8.29382	9.35112	9.14702	42.1369
TSS16486	XLOC_014946	B630005N14Rik	chr6:13625674-13677966	3.71487	6.17133	5.11435	6.72318	5.93369	28.1592
TSS16487	XLOC_014947	Gpr85	chr6:13835073-13839848	0.171846	0.676921	0.161228	0.107584	0.0569776	0.994045
TSS16488	XLOC_014948	Ppp1r3a	chr6:14713821-14755274	0	0	0	0	0	0
TSS16489	XLOC_014949	Tfec	chr6:16833380-16898441	0.0332517	0	0.0281921	5.65598	5.49493	86.768
TSS1649	XLOC_001492	Kitl	chr10:100015823-100100412	0.839639	1.9583	3.22452	3.40621	1.14492	3.84247
TSS16490	XLOC_014950	Wnt2	chr6:17988939-18030445	0.0548421	0.647792	6.49262	1.92895	1.36577	0.032414
TSS16491	XLOC_014951	Asz1	chr6:18050963-18109061	0.014893	0.00525239	0	0	0	0
TSS16492	XLOC_014952	Cttnbp2	chr6:18366476-18514825	0.309843	0.250744	0.287529	0.310058	0.0364111	0.0161134
TSS16493	XLOC_014953	Tspan12	chr6:21771394-21852515	1.20471	3.77158	9.32969	59.9218	17.5154	0.748427
TSS16494	XLOC_014954	Fam3c	chr6:22306521-22356081	7.65668	12.1286	14.5807	23.7766	11.0054	19.8684
TSS16495	XLOC_014955	Aass	chr6:23072172-23132986	1.81434	0.326145	0.151953	0.101996	0.013736	0
TSS16496	XLOC_014956	Fezf1	chr6:23245046-23248264	0	0	0	0	0	0
TSS16497	XLOC_014957	Cadps2	chr6:23262773-23839421	0.355629	0.606817	0.322557	0.016438	0.0676937	0.0730859
TSS16498	XLOC_014958	Rnf133	chr6:23262773-23839421	0.0278381	0.0183765	0	0	0	0
TSS16499	XLOC_014959	Rnf148	chr6:23262773-23839421	0	0.00776851	0	0	0	0.0121516
TSS165	XLOC_000149	Spag16	chr1:69826969-70725132	0	0	0	0	0	0
TSS1650	XLOC_001493	Gm4312	chr10:100335675-100336589	0	0	0	0	0	0
TSS16500	XLOC_014960	Tas2r118	chr6:23969160-23970060	0	0	0	0	0	0
TSS16501	XLOC_014961	Slc13a1	chr6:24088282-24168092	0	0	0	0	0	0
TSS16502	XLOC_014962	Iqub	chr6:24444864-24515067	0.0840761	0.0321362	0.0423994	0.0123087	0.00929007	0
TSS16503	XLOC_014963	Ndufa5	chr6:24518665-24527687	5.9131	21.2026	30.6839	26.2545	25.9563	33.68
TSS16504	XLOC_014964	Wasl	chr6:24613809-24664995	3.16059	7.04976	8.0986	8.60614	5.29491	5.28127
TSS16505	XLOC_014965	Tmem229a	chr6:24951140-24956125	0.460446	1.07173	0.904483	0.264087	0.226596	0.143956
TSS16506	XLOC_014966	Gpr37	chr6:25668522-25689980	0.0499181	0.0715451	0.0103966	0.0683382	0.0206036	0.00611035
TSS16507	XLOC_014967	Pot1a	chr6:25743734-25809226	10.5981	8.41686	9.20261	7.29191	7.46995	4.86872
TSS16508	XLOC_014968	Grm8	chr6:27275120-28134369	0.0439757	0.0801026	0.0512418	0.00256042	0.00460895	0.0105576
TSS16509	XLOC_014969	Zfp800	chr6:28239930-28261601	1.81563	2.11435	2.9976	4.10817	6.14362	6.00258
TSS1651	XLOC_001494	Gm4307	chr10:100340837-100341762	0	0	0	0	0	0
TSS16510	XLOC_014970	Gcc1	chr6:28416602-28421724	2.61102	4.20432	3.99611	5.33396	4.20287	10.8599
TSS16511	XLOC_014971	Pax4	chr6:28442333-28449340	0.0219638	0.0137256	0	0	0	0
TSS16512	XLOC_014972	Lrrc4	chr6:28480347-28888832	0.262898	0.284081	0.56917	0.152589	0.0279763	0.0881564
TSS16513	XLOC_014973	Rbm28	chr6:29123572-29164724	12.0254	13.151	19.4159	14.6059	13.7439	9.12863
TSS16514	XLOC_014974	Prrt4	chr6:29169229-29179584	0.0658289	0.0700768	0.129957	0.322866	1.60247	0.00716326
TSS16515	XLOC_014975	Impdh1	chr6:29200439-29212271	15.37	8.16137	11.7235	11.0583	7.17991	18.3615
TSS16516	XLOC_014976	Opn1sw	chr6:29348118-29380513	0	0	0	0	0	0
TSS16517	XLOC_014977	Kcp	chr6:29482035-29507952	0.0559491	0.115586	0.194295	0.083338	0.125876	0.0926235
TSS16518	XLOC_014978	Tnpo3	chr6:29540826-29609607	51.584	35.9177	43.249	34.1415	30.2751	29.4562
TSS16519	XLOC_014979	Ube2h	chr6:30211289-30304539	1.8159	4.96913	3.73838	10.0095	5.97503	9.88118
TSS1652	XLOC_001495	Gm4302,Gm4307	chr10:100345969-100362247	0	0	0	0	0	0
TSS16520	XLOC_014979	Ube2h	chr6:30211289-30304539	1.00165	0.709788	0.449513	2.25577	0.871803	1.64289
TSS16521	XLOC_014980	Zc3hc1	chr6:30366387-30391010	24.0888	28.6105	31.9723	24.6705	24.862	11.1072
TSS16522	XLOC_014981	Tmem209	chr6:30481232-30509706	14.8234	10.9681	14.9085	8.27018	7.49401	5.21504
TSS16523	XLOC_014982	Tsga14	chr6:30653456-30693682	2.94898	1.68873	1.84799	3.61707	1.93517	1.80733
TSS16524	XLOC_014983	Copg2	chr6:30809558-30896760	10.3774	13.1725	11.192	17.046	18.1002	26.7376
TSS16525	XLOC_014984	Tsga13	chr6:30896980-30915573	0	0	0	0	0	0
TSS16526	XLOC_014985	Klf14	chr6:30956020-30958990	0.175211	0.162573	0.295299	2.24967	0.352579	0.00465896
TSS16527	XLOC_014986	Podxl	chr6:31519492-31563937	14.4522	12.0488	39.3409	31.1171	19.8076	0.137454
TSS16528	XLOC_014987	Plxna4	chr6:32144556-32588192	0.130368	0.370882	5.60778	0.933282	0.896194	0.184015
TSS16529	XLOC_014988	Chchd3	chr6:32792226-33060152	35.2848	34.4341	39.542	46.5988	38.5837	50.3534
TSS1653	XLOC_001495	Gm4302,Gm4307	chr10:100345969-100362247	0	0	0	0	0	0
TSS16530	XLOC_014989	Slc35b4	chr6:34155878-34177054	6.93446	7.77084	6.31324	13.1301	7.77965	18.8384
TSS16531	XLOC_014990	Akr1b3	chr6:34303929-34317489	20.7995	6.2371	8.16111	5.73426	5.19492	10.2917
TSS16532	XLOC_014991	3110062M04Rik	chr6:34863145-34878065	0.496035	0.810685	1.70513	4.20226	5.16061	1.90636
TSS16533	XLOC_014992	Wdr91	chr6:34880425-34910831	5.39677	3.47347	5.59021	7.58481	11.5914	63.5591
TSS16534	XLOC_014993	2010107G12Rik	chr6:34945294-34977999	0.2183	0.0444323	0.06746	0.00941405	0.0122869	0.0187634
TSS16535	XLOC_014994	Cnot4	chr6:35022064-35133737	3.01255	2.25701	3.09623	2.45644	3.31394	3.21724
TSS16536	XLOC_014995	Slc13a4	chr6:35267952-35308126	0.126176	0.312888	0.150214	0.0303663	0.0457637	0.00924684
TSS16537	XLOC_014996	Fam180a	chr6:35312745-35326141	0	0	0.00620191	0.0422197	0.0951656	0.00923138
TSS16538	XLOC_014997	Mtpn	chr6:35508823-35539888	30.9996	35.0631	52.5086	69.4922	48.6541	172.214
TSS16539	XLOC_014998	Ptn	chr6:36715662-36811361	0.512659	0.607389	0.269421	0.359783	0.106871	0.00738197
TSS1654	XLOC_001495	Gm4307	chr10:100345969-100362247	0	0	0	0	0	0
TSS16540	XLOC_014999	Dgki	chr6:36846021-37299976	0.257302	0.240478	0.151727	0.703557	0.101739	0.262015
TSS16541	XLOC_015000	Creb3l2	chr6:37331020-37442148	0.814168	0.74976	1.17399	8.53028	2.21235	3.20494
TSS16542	XLOC_015001	Svopl	chr6:37983738-38046996	0	0.0111982	0	0.00411303	0.00370189	0.0058525
TSS16543	XLOC_015002	Atp6v0a4	chr6:38048482-38254009	0.952284	0.101657	0.0321216	0.0844053	0.0500076	0.0102558
TSS16544	XLOC_015002	D630045J12Rik	chr6:38048482-38254009	0.505477	0.56784	0.873604	0.404295	0.350716	0.110201
TSS16545	XLOC_015003	Zc3hav1l	chr6:38287393-38299259	3.68048	2.18509	4.03674	6.05291	3.60283	0.232698
TSS16546	XLOC_015004	Zc3hav1	chr6:38310496-38354603	4.13437	11.1816	32.5869	22.9035	34.927	61.1495
TSS16547	XLOC_015005	Klrg2	chr6:38626659-38637239	0.588531	0.178686	0.140113	0.0889692	0.0349572	0.112887
TSS16548	XLOC_015006	Hipk2	chr6:38697839-38876190	0.614447	0.60483	1.09579	0.961571	9.99037	2.28161
TSS16549	XLOC_015006	Hipk2	chr6:38697839-38876190	0.622455	0.0505732	0.578581	0.247928	1.17047	0.592992
TSS1655	XLOC_001496	Gm4312	chr10:100366498-100367412	0	0	0	0	0	0
TSS16550	XLOC_015007	Parp12	chr6:39086411-39118349	2.77462	9.75397	2.44779	0.652566	2.7966	34.3667
TSS16551	XLOC_015008	Jhdm1d	chr6:39136619-39206773	1.87655	1.64284	1.7369	1.46558	3.12025	12.6636
TSS16552	XLOC_015009	Slc37a3	chr6:39334770-39377707	7.50597	7.57642	5.64525	7.36276	2.09494	14.1172
TSS16553	XLOC_015010	Mkrn1	chr6:39397820-39420369	72.5754	31.3271	8.4664	5.0987	7.78093	48.1975
TSS16554	XLOC_015011	Dennd2a	chr6:39462377-39557834	6.0103	7.27543	9.25347	6.01149	2.91183	9.76643
TSS16555	XLOC_015012	Braf	chr6:39603236-39725463	5.84343	6.77029	13.8561	5.74611	5.11269	5.05597
TSS16556	XLOC_015013	Mrps33	chr6:39801806-39810936	1.71151	2.44965	3.58915	2.52812	2.55179	4.05071
TSS16557	XLOC_015014	E330009J07Rik	chr6:40407497-40436133	0.384391	3.9154	7.40752	1.74329	1.16722	36.5296
TSS16558	XLOC_015015	Prss37	chr6:40514823-40519508	0	0.00953932	0	0	0	0.254916
TSS16559	XLOC_015016	Olfr461	chr6:40544035-40544977	0	0	0	0	0	0
TSS1656	XLOC_001497	Cep290	chr10:100488288-100589259	1.47037	2.13521	2.16127	2.19888	1.9631	0.982944
TSS16560	XLOC_015017	Clec5a	chr6:40574897-40585805	0.0163892	0.018932	0.00310941	0.0050238	2.64736	20.6458
TSS16561	XLOC_015018	Tas2r138	chr6:40612314-40613310	0	0	0	0	0	0
TSS16562	XLOC_015019	Moxd2	chr6:40878793-40887494	0	0	0	0	0.0520224	0
TSS16563	XLOC_015020	Prss58	chr6:40895261-40900387	0	0	0	0	0	0
TSS16564	XLOC_015021	1700074P13Rik	chr6:40920459-40940557	0	0	0	0	0	0
TSS16565	XLOC_015022	Gm2663	chr6:40995821-40999479	0	0	0	0	0	0
TSS16566	XLOC_015023	2210010C04Rik	chr6:41030267-41035509	0	0	0	0	0	0
TSS16567	XLOC_015024	Try5	chr6:41311231-41314710	0	0	0	0	0	0
TSS16568	XLOC_015025	Prss3	chr6:41373758-41377613	0	0	0	0	0	0
TSS16569	XLOC_015026	Gm10334	chr6:41442213-41446097	0	0	0	0	0	0
TSS1657	XLOC_001498	1700017N19Rik	chr10:100592385-100618391	0	0	0	0	0	0
TSS16570	XLOC_015027	Trpv6	chr6:41620618-41636405	0.0168033	0.0851899	0.0270175	0	0	0
TSS16571	XLOC_015028	Trpv5	chr6:41652769-41680723	0.0690949	0.00336842	0.0101407	0	0.0128776	0
TSS16572	XLOC_015029	Kel	chr6:41686329-41704325	0.0098978	0.00698143	0.0329917	0.0230782	2.93905	0.0832016
TSS16573	XLOC_015030	Olfr459	chr6:41771352-41772297	0	0	0	0	0	0
TSS16574	XLOC_015031	Fam131b	chr6:42315311-42324640	1.46941	0.981201	0.280659	0.0350615	0.0660582	0.0111162
TSS16575	XLOC_015032	Epha1	chr6:42358486-42373268	14.2725	31.8215	5.83944	0.546936	0.494818	0.0193588
TSS16576	XLOC_015033	Olfr458	chr6:42460075-42461017	0	0	0	0	0	0
TSS16577	XLOC_015034	Olfr457	chr6:42471234-42472176	0	0	0	0	0	0
TSS16578	XLOC_015035	Olfr456	chr6:42486162-42487214	0	0	0	0	0	0
TSS16579	XLOC_015036	Olfr455	chr6:42538066-42539020	0	0	0	0	0	0
TSS1658	XLOC_001499	Mgat4c	chr10:101681486-102391468	0	0	0	0	0	0
TSS16580	XLOC_015037	Fam115e	chr6:42587212-42597372	0	0	0	0	0	0
TSS16581	XLOC_015038	Fam115c	chr6:42623042-42645041	0.512187	1.95338	1.46728	0.646147	0.530236	1.0573
TSS16582	XLOC_015039	Fam115a	chr6:42672546-42693059	3.65516	9.70826	10.3632	20.529	6.89134	30.2507
TSS16583	XLOC_015040	Nobox	chr6:43303673-43309554	0.142782	0.0274364	0.00417816	0	0.0047376	0
TSS16584	XLOC_015041	Tpk1	chr6:43345006-43666175	1.78301	1.56444	1.33019	1.64392	2.32765	4.48846
TSS16585	XLOC_015042	Ezh2	chr6:47530273-47595030	40.5234	25.487	30.3634	21.7993	23.6653	2.16004
TSS16586	XLOC_015043	Pdia4	chr6:47796140-47813512	62.9146	62.851	68.826	91.4123	36.1906	124.053
TSS16587	XLOC_015044	Zfp786	chr6:47819265-47830505	0.668465	0.685251	0.802041	0.367659	0.320633	0.209993
TSS16588	XLOC_015045	Zfp777	chr6:48024187-48048114	3.57581	6.24079	7.64195	7.49382	7.17792	3.88447
TSS16589	XLOC_015046	Zfp746	chr6:48062394-48086593	2.89116	4.97313	5.57495	7.38929	6.35281	8.62753
TSS1659	XLOC_001499	Mgat4c	chr10:101681486-102391468	0	0	0	0	0	0
TSS16590	XLOC_015047	Zfp467	chr6:48427691-48445825	0.258527	0.304392	0.237474	0.502148	0.315269	3.9437
TSS16591	XLOC_015047	Zfp467	chr6:48427691-48445825	0.259606	0.529128	0.302837	1.32903	0.486509	3.50638
TSS16592	XLOC_015048	Rarres2	chr6:48554798-48572670	0.0949595	0	0.0153696	0.234157	0.106085	0.0725724
TSS16593	XLOC_015049	Gimap6	chr6:48701582-48708244	0	0.017188	0.0247547	1.87238	0.763315	1.7239
TSS16594	XLOC_015050	Gimap3	chr6:48764463-48770851	0	0.0088189	0	0.0252319	0	0
TSS16595	XLOC_015051	Tmem176b	chr6:48833811-48841374	0.100599	0.28055	0.235247	0.402843	0.192421	0
TSS16596	XLOC_015051	Tmem176b	chr6:48833811-48841374	0	0.783881	0.510025	1.14413	0.813154	0.170198
TSS16597	XLOC_015051	Tmem176b	chr6:48833811-48841374	0.653652	2.84046	1.94664	5.43859	5.26617	1.19841
TSS16598	XLOC_015052	Igf2bp3	chr6:49085217-49214954	20.0745	38.4394	39.0998	45.0408	21.0869	40.2372
TSS16599	XLOC_015053	Tra2a	chr6:49243920-49264052	65.0747	60.9802	61.6497	45.0807	51.1165	36.9464
TSS166	XLOC_000150	Vwc2l	chr1:70725714-70885397	0	0	0	0	0	0
TSS1660	XLOC_001499	Mgat4c	chr10:101681486-102391468	0.260402	0.0489673	0.0760958	0.00926377	0.0316473	0
TSS16600	XLOC_015054	Dfna5	chr6:50207402-50261769	0.475518	0.708942	0.830816	0.598663	0.14974	1.31041
TSS16601	XLOC_015055	Osbpl3	chr6:50293326-50456170	0.186727	0.208751	0.285654	0.118452	0.0186823	0
TSS16602	XLOC_015055	Osbpl3	chr6:50293326-50456170	0.711019	0.868955	1.60174	0.560298	0.563872	0.697433
TSS16603	XLOC_015056	Cycs	chr6:50562562-50566474	0.729329	0.855364	1.33295	0.736225	0.954693	0.4856
TSS16604	XLOC_015057	4921507P07Rik	chr6:50573303-50596590	0.524465	0.144881	0.0896148	0.0288038	0.0375746	0.0634204
TSS16605	XLOC_015058	Npvf	chr6:50650870-50654393	0	0.0221495	0.119726	0	0	0
TSS16606	XLOC_015059	Hnrnpa2b1	chr6:51460434-51469894	83.0604	143.286	176.892	184.389	178.837	93.6309
TSS16607	XLOC_015060	Skap2	chr6:51859164-52012549	7.4399	5.14866	4.16525	11.7158	14.9518	89.7961
TSS16608	XLOC_015061	Hoxa1	chr6:52155366-52158317	0.547051	0.632677	1.02006	1.74675	0.101329	0.0214783
TSS16609	XLOC_015062	Hoxa2	chr6:52162510-52164831	0	0.0366144	0.0286593	0.048894	0.00541686	0
TSS1661	XLOC_001499	Mgat4c	chr10:101681486-102391468	4.21832e-05	4.61637e-06	3.67194e-06	0.319314	0.000103124	0
TSS16610	XLOC_015063	Hoxa3	chr6:52169061-52213067	0.0195672	0.0575181	0.00595948	0.0350179	0.00342195	0
TSS16611	XLOC_015064	Hoxa4	chr6:52169061-52213067	0	0.045994	0.00648246	0	0	0
TSS16612	XLOC_015065	Hoxa5	chr6:52169061-52213067	0	0.089583	0.0357626	0.177608	0.0396497	0.0188949
TSS16613	XLOC_015066	Hoxa6	chr6:52169061-52213067	0	0	0	0	0	0
TSS16614	XLOC_015067	Hoxa7	chr6:52215623-52218573	0.110862	0.0937089	0.0144298	0.0497141	0	0
TSS16615	XLOC_015068	Hoxa9	chr6:52224053-52227370	0	0.0470387	0.02038	0.085851	0.00774005	0
TSS16616	XLOC_015069	Hoxa10	chr6:52231196-52240854	0.0437265	0.0237793	0.0179014	0	1.66133e-07	1.79956e-07
TSS16617	XLOC_015069	Hoxa10	chr6:52231196-52240854	4.26588e-06	0.139635	0.0358308	0.0848571	0.00408915	0.00936712
TSS16618	XLOC_015070	Hoxa11	chr6:52242105-52245767	0.0336494	0.119368	0.127002	0.0591014	0.0117693	0
TSS16619	XLOC_015071	Hoxa13	chr6:52258852-52260880	0.0328246	0.119324	0.514545	0.332604	0.0261526	0
TSS1662	XLOC_001500	Rassf9	chr10:102512221-102546560	0.296099	0.235548	0.12886	0	0.0125434	0
TSS16620	XLOC_015072	Hibadh	chr6:52546229-52640300	13.5428	15.4759	14.841	15.5904	16.6542	34.9514
TSS16621	XLOC_015073	Jazf1	chr6:52768067-53068624	1.30118e-06	0	0	0	0	0.0752345
TSS16622	XLOC_015073	Jazf1	chr6:52768067-53068624	0.0877054	0.152312	0.204849	2.08973	0.638398	4.97254
TSS16623	XLOC_015074	Tril	chr6:53815467-53820825	0.0281017	0.277949	0.543572	0.343481	0.0498591	0
TSS16624	XLOC_015075	Cpvl	chr6:53873380-53978662	0	0.00579927	0	0.0559627	0	0.175983
TSS16625	XLOC_015076	Scrn1	chr6:54508815-54566382	2.48651	1.07107	0.241855	2.73299	1.12202	3.34759
TSS16626	XLOC_015077	Fkbp14	chr6:54577604-54593128	1.09659	1.06933	1.53081	6.27443	1.41629	1.95729
TSS16627	XLOC_015078	Nod1	chr6:54923941-54972612	0.381283	0.0524541	0.0485444	0.203085	0.0516018	3.98278
TSS16628	XLOC_015078	Nod1	chr6:54923941-54972612	0.199746	0.0755002	0.0629311	0.390937	0.264413	6.24909
TSS16629	XLOC_015079	Ggct	chr6:54985094-54992867	3.40195	3.25464	2.15173	0.495262	1.11205	3.07872
TSS1663	XLOC_001501	Slc6a15	chr10:103367807-103419379	3.85336	3.84316	2.51286	0.515151	0.723434	0.0509059
TSS16630	XLOC_015080	Crhr2	chr6:55090047-55132972	0.0588656	0.0164711	0.0335576	0	0.00818123	0.00444295
TSS16631	XLOC_015081	Inmt	chr6:55170626-55174990	0	0	0	0.0221272	0	0
TSS16632	XLOC_015082	Neurod6	chr6:55677818-55681263	0	0	0	0	0	0
TSS16633	XLOC_015083	Pde1c	chr6:56069803-56369634	0.0475682	0.0538068	0.0442946	0.142838	0.0691917	0.0347621
TSS16634	XLOC_015083	Pde1c	chr6:56069803-56369634	0	0	0	0.0504597	0.0152613	0
TSS16635	XLOC_015083	Pde1c	chr6:56069803-56369634	0.00612817	0.11361	0.136887	0.486394	0.0812092	0.0585829
TSS16636	XLOC_015083	Pde1c	chr6:56069803-56369634	0.0456883	0.000135069	0.0487516	0	0.000265499	0
TSS16637	XLOC_015084	Lsm5	chr6:56701062-56704699	3.65953	6.33833	9.95748	5.71726	6.06682	0.990091
TSS16638	XLOC_015085	Kbtbd2	chr6:56777524-56797813	10.541	21.6658	21.6165	26.8928	17.6027	25.7037
TSS16639	XLOC_015086	Nt5c3	chr6:56882401-56923932	0.145008	2.65588	4.85877	7.81527	11.0031	7.7275
TSS1664	XLOC_001502	Gm21312,Gm4340	chr10:104142986-104188000	0	0	0	0	0	0
TSS16640	XLOC_015086	Nt5c3	chr6:56882401-56923932	4.93194	4.88469	10.9049	12.368	18.5643	4.18769
TSS16641	XLOC_015087	Vmn1r7	chr6:57024337-57025273	0	0	0	0	0	0
TSS16642	XLOC_015088	Vmn1r16	chr6:57322723-57323635	0	0	0	0	0	0
TSS16643	XLOC_015089	Vmn1r17	chr6:57360466-57361378	0	0	0	0	0	0
TSS16644	XLOC_015090	Vmn1r18	chr6:57389667-57390567	0	0	0	0	0	0
TSS16645	XLOC_015091	Ppm1k	chr6:57506501-57535426	0.672891	1.55947	0.594206	1.27688	1.06263	2.03052
TSS16646	XLOC_015092	Pyurf	chr6:57684738-57692078	0.918492	1.80993	1.61112	1.58303	2.29605	1.61521
TSS16647	XLOC_015093	Vopp1	chr6:57752263-57825125	2.05943	5.03282	5.30886	8.37834	7.39205	17.4546
TSS16648	XLOC_015094	Vmn1r21	chr6:57843563-57844457	0	0	0	0	0	0
TSS16649	XLOC_015095	Vmn1r22	chr6:57900081-57900990	0	0	0	0	0	0
TSS1665	XLOC_001502	Gm21312,Gm4340	chr10:104142986-104188000	0	0	0	0	0	0
TSS16650	XLOC_015096	Vmn1r23	chr6:57925882-57926791	0	0	0	0.03538	0	0
TSS16651	XLOC_015097	Vmn1r24	chr6:57955640-57956531	0	0	0	0	0	0
TSS16652	XLOC_015098	Vmn1r25	chr6:57978393-57979302	0	0	0	0	0	0
TSS16653	XLOC_015099	Vmn1r26	chr6:58008182-58009202	0	0	0	0	0	0
TSS16654	XLOC_015100	Vmn1r27	chr6:58215105-58216017	0	0	0	0	0	0
TSS16655	XLOC_015101	Vmn1r30	chr6:58434936-58435845	0	0	0	0	0	0
TSS16656	XLOC_015102	Vmn1r31	chr6:58471966-58472878	0	0	0	0	0	0
TSS16657	XLOC_015103	Nap1l5	chr6:58833699-58920396	0.168246	0.264457	0.297744	0.755124	0.0659106	0.0954036
TSS16658	XLOC_015104	Fam13a	chr6:58933535-59024502	0.155627	0.204498	0.216456	0.333764	0.263917	2.11062
TSS16659	XLOC_015105	Gprin3	chr6:59352460-59426290	0.0251874	0.0420751	0.194209	0.0514317	0.00552832	0
TSS1666	XLOC_001502	Gm21312,Gm4340	chr10:104142986-104188000	0	0	0	0	0	0
TSS16660	XLOC_015106	Snca	chr6:60731572-60829855	0	0	0.968968	0.897588	15.5681	1.85025
TSS16661	XLOC_015106	Snca	chr6:60731572-60829855	0.818944	0.228558	0	0.000216318	0	4.50152e-05
TSS16662	XLOC_015107	Hpgds	chr6:65117292-65144730	0	0	0	0.0143736	0.839251	95.9487
TSS16663	XLOC_015108	Vmn1r32	chr6:66552182-66559708	0	0.00360605	0	0	0	0
TSS16664	XLOC_015109	Vmn1r33	chr6:66611650-66612568	0	0	0	0	0	0
TSS16665	XLOC_015110	Vmn1r34	chr6:66636822-66637752	0	0	0	0	0	0
TSS16666	XLOC_015111	Vmn1r35	chr6:66678793-66679684	0	0	0	0	0	0
TSS16667	XLOC_015112	Vmn1r36	chr6:66715971-66716889	0	0	0	0	0	0
TSS16668	XLOC_015113	Vmn1r38	chr6:66776221-66777130	0	0	0	0	0	0
TSS16669	XLOC_015114	Vmn1r39	chr6:66804414-66805332	0	0	0	0	0	0
TSS1667	XLOC_001502	Gm21312,Gm4340	chr10:104142986-104188000	0	0	0	0	0	0
TSS16670	XLOC_015115	Gadd45a	chr6:67035095-67037407	14.5501	9.4796	4.78184	5.44942	9.30091	25.2047
TSS16671	XLOC_015116	Il12rb2	chr6:67292017-67376137	0.0657039	0.00882765	0.00916957	0	0.627401	7.30631
TSS16672	XLOC_015117	Il23r	chr6:67422931-67491855	0.0228316	0.0157926	0.00870738	0	0	0.00580848
TSS16673	XLOC_015118	Tacstd2	chr6:67534058-67535822	11.4725	2.56822	0.656373	0.962929	0.709431	0.232132
TSS16674	XLOC_015119	Rpia	chr6:70765719-70792175	4.45474	2.7621	4.20154	4.03647	18.6291	16.794
